24411100-9;0;;Sodium nitrate;24411000-8;en
24412000-5;0;;Sulphonitric acids;24410000-1;en
24413000-2;1;;Ammonia;24410000-1;en
24413100-3;0;;Liquid ammonia;24413000-2;en
24413200-4;0;;Ammonium chloride;24413000-2;en
24413300-5;0;;Ammonium sulphate;24413000-2;en
24420000-4;1;;Phosphatic fertilisers;24400000-8;en
24421000-1;0;;Mineral phosphatic fertilisers;24420000-4;en
24422000-8;0;;Chemical phosphatic fertilisers;24420000-4;en
24430000-7;0;;Animal or vegetal fertilisers;24400000-8;en
24440000-0;0;;Miscellaneous fertilisers;24400000-8;en
24450000-3;1;;Agro-chemical products;24400000-8;en
24451000-0;0;;Pesticides;24450000-3;en
24452000-7;0;;Insecticides;24450000-3;en
24453000-4;0;;Herbicides;24450000-3;en
24454000-1;0;;Plant-growth regulators;24450000-3;en
24455000-8;0;;Disinfectants;24450000-3;en
24456000-5;0;;Rodenticides;24450000-3;en
24457000-2;0;;Fungicides;24450000-3;en
24500000-9;1;;Plastics in primary forms;24000000-4;en
24510000-2;0;;Primary-form polymers of ethylene;24500000-9;en
24520000-5;0;;Primary-form polymers of propylene;24500000-9;en
24530000-8;0;;Primary-form polymers of styrene;24500000-9;en
24540000-1;1;;Primary-form of vinyl polymers;24500000-9;en
24541000-8;0;;Primary-form polymers of vinyl acetate;24540000-1;en
24542000-5;0;;Primary-form acrylic polymers;24540000-1;en
24550000-4;0;;Primary-form of polyesters;24500000-9;en
24560000-7;0;;Primary-form polyamides;24500000-9;en
24570000-0;0;;Primary-form urea resins;24500000-9;en
24580000-3;0;;Primary-form amino-resins;24500000-9;en
24590000-6;0;;Primary-form silicones;24500000-9;en
24600000-0;1;;Explosives;24000000-4;en
24610000-3;1;;Prepared explosives;24600000-0;en
24611000-0;1;;Propellant powders;24610000-3;en
24611100-1;0;;Propergol fuels;24611000-0;en
24612000-7;1;;Miscellaneous explosives;24610000-3;en
24612100-8;0;;Dynamite;24612000-7;en
24612200-9;0;;TNT;24612000-7;en
24612300-0;0;;Nitro-glycerine;24612000-7;en
24613000-4;1;;Signalling flares, rain rockets, fog signals and pyrotechnic articles;24610000-3;en
24613100-5;0;;Bird-scaring cartridges;24613000-4;en
24613200-6;0;;Fireworks;24613000-4;en
24615000-8;0;;Fuses, caps, igniters and electric detonators;24610000-3;en
24900000-3;1;;Fine and various chemical products;24000000-4;en
24910000-6;1;;Glues;24900000-3;en
24911000-3;1;;Gelatines;24910000-6;en
24911200-5;0;;Adhesives;24911000-3;en
24920000-9;0;;Essential oils;24900000-3;en
24930000-2;1;;Photographic chemicals;24900000-3;en
24931000-9;1;;Photographic plates and films;24930000-2;en
24931200-1;0;;Emulsions for photographic use;24931000-9;en
24931210-4;0;;Photographic developers;24931000-9;en
24931220-7;0;;Photographic fixers;24931000-9;en
24931230-0;0;;X-ray developers;24931000-9;en
24931240-3;0;;X-ray fixers;24931000-9;en
24931250-6;0;;Culture medium;24931000-9;en
24931260-9;0;;Image intensifiers;24931000-9;en
24950000-8;1;;Specialised chemical products;24900000-3;en
24951000-5;1;;Greases and lubricants;24950000-8;en
24951100-6;0;;Lubricants;24951000-5;en
24951110-9;0;;Drilling mud;24951000-5;en
24951120-2;0;;Silicon grease;24951000-5;en
24951130-5;0;;Drilling fluids;24951000-5;en
24951200-7;0;;Additives for oils;24951000-5;en
24951210-0;0;;Fire-extinguisher powder;24951000-5;en
24951220-3;0;;Fire-extinguisher agents;24951000-5;en
24951230-6;0;;Fire-extinguisher charges;24951000-5;en
24951300-8;0;;Hydraulic fluids;24951000-5;en
24951310-1;0;;De-icing agents;24951000-5;en
24951311-8;0;;Anti-freezing preparations;24951000-5;en
24951400-9;0;;Chemically-modified fats and oils;24951000-5;en
24952000-2;1;;Modelling pastes;24950000-8;en
24952100-3;0;;Dental wax;24952000-2;en
24953000-9;0;;Finishing agents;24950000-8;en
24954000-6;1;;Activated carbon;24950000-8;en
24954100-7;0;;New activated carbon;24954000-6;en
24954200-8;0;;Regenerated activated carbon;24954000-6;en
24955000-3;0;;Chemical toilets;24950000-8;en
24956000-0;0;;Peptones and protein substances;24950000-8;en
24957000-7;1;;Chemical additives;24950000-8;en
24957100-8;0;;Prepared binders for foundry moulds or cores;24957000-7;en
24957200-9;0;;Additives for cements, mortars or concretes;24957000-7;en
24958000-4;1;;Chemical products for the oil and gas industry;24950000-8;en
24958100-5;0;;Downhole chemicals;24958000-4;en
24958200-6;0;;Flocculating agents;24958000-4;en
24958300-7;0;;Mud chemicals;24958000-4;en
24958400-8;0;;Gel ampoules for stemming explosives;24958000-4;en
24959000-1;1;;Aerosols and chemicals in disc form;24950000-8;en
24959100-2;0;;Aerosols;24959000-1;en
24959200-3;0;;Chemical elements in disc form;24959000-1;en
24960000-1;1;;Various chemical products;24900000-3;en
24961000-8;0;;Radiator fluids;24960000-1;en
24962000-5;0;;Water-treatment chemicals;24960000-1;en
24963000-2;0;;Anti-corrosion products;24960000-1;en
24964000-9;0;;Glycerol;24960000-1;en
24965000-6;0;;Enzymes;24960000-1;en
30000000-9;1;;Office and computing machinery, equipment and supplies except furniture and software packages;;en
30100000-0;1;;Office machinery, equipment and supplies except computers, printers and furniture;30000000-9;en
30110000-3;1;;Word-processing machines;30100000-0;en
30111000-0;0;;Word processors;30110000-3;en
30120000-6;1;;Photocopying and offset printing equipment;30100000-0;en
30121000-3;1;;Photocopying and thermocopying equipment;30120000-6;en
30121100-4;0;;Photocopiers;30121000-3;en
30121200-5;0;;Photocopying equipment;30121000-3;en
30121300-6;0;;Reproduction equipment;30121000-3;en
30121400-7;0;;Duplicating machines;30121000-3;en
30121410-0;0;;Faxswitch machines;30121000-3;en
30121420-3;0;;Digital senders;30121000-3;en
30121430-6;0;;Digital duplicators;30121000-3;en
30122000-0;1;;Office-type offset printing machinery;30120000-6;en
30122100-1;0;;Digital offset systems;30122000-0;en
30122200-2;0;;Digital offset equipments;30122000-0;en
30123000-7;1;;Office and business machines;30120000-6;en
30123100-8;0;;Ticket-validation machines;30123000-7;en
30123200-9;0;;Automatic cash dispensers;30123000-7;en
30123300-0;0;;Stencil duplicating machines;30123000-7;en
30123400-1;0;;Folding machines;30123000-7;en
30123500-2;0;;Perforation machines;30123000-7;en
30123600-3;0;;Coin-handling machines;30123000-7;en
30123610-6;0;;Coin-sorting machines;30123000-7;en
30123620-9;0;;Coin-counting machines;30123000-7;en
30123630-2;0;;Coin-wrapping machines;30123000-7;en
30124000-4;1;;Parts and accessories of office machines;30120000-6;en
30124100-5;0;;Fusers;30124000-4;en
30124110-8;0;;Fuser oil;30124000-4;en
30124120-1;0;;Fuser wiper;30124000-4;en
30124130-4;0;;Fuser lamps;30124000-4;en
30124140-7;0;;Fuser cleaning pad;30124000-4;en
30124150-0;0;;Fuser filters;30124000-4;en
30124200-6;0;;Fuser kits;30124000-4;en
30124300-7;0;;Drums for office machine;30124000-4;en
30124400-8;0;;Staple cartridges;30124000-4;en
30124500-9;0;;Scanner accessories;30124000-4;en
30124510-2;0;;Endorsers;30124000-4;en
30124520-5;0;;Scanner document feeders;30124000-4;en
30124530-8;0;;Scanner transparency adapters;30124000-4;en
30125000-1;1;;Parts and accessories of photocopying apparatus;30120000-6;en
30125100-2;0;;Toner cartridges;30125000-1;en
30125110-5;0;;Toner for laser printers/fax machines;30125000-1;en
30125120-8;0;;Toner for photocopiers;30125000-1;en
30125130-1;0;;Toner for data-processing and research and documentation centres;30125000-1;en
30130000-9;1;;Post-office equipment;30100000-0;en
30131000-6;1;;Mailroom equipment;30130000-9;en
30131100-7;0;;Paper or envelope folding machines;30131000-6;en
30131200-8;0;;Envelope-stuffing machines;30131000-6;en
30131300-9;0;;Addressing machines;30131000-6;en
30131400-0;0;;Postage machines;30131000-6;en
30131500-1;0;;Mail opening machines;30131000-6;en
30131600-2;0;;Mail sealing machines;30131000-6;en
30131700-3;0;;Stamp canceling machines;30131000-6;en
30131800-4;0;;Stamp affixers;30131000-6;en
30132000-3;1;;Sorting equipment;30130000-9;en
30132100-4;0;;Mail-sorting equipment;30132000-3;en
30132200-5;0;;Banknote counting machines;30132000-3;en
30132300-6;0;;Sorters;30132000-3;en
30133000-0;1;;Mailing equipment;30130000-9;en
30133100-1;0;;Bulk-mailing equipment;30133000-0;en
30140000-2;1;;Calculating and accounting machines;30100000-0;en
30141000-9;1;;Calculating machines;30140000-2;en
30141100-0;0;;Pocket calculators;30141000-9;en
30141200-1;0;;Desktop calculators;30141000-9;en
30141300-2;0;;Printing calculators;30141000-9;en
30141400-3;0;;Adding machines;30141000-9;en
30142000-6;1;;Accounting machines and cash registers;30140000-2;en
30142100-7;0;;Accounting machines;30142000-6;en
30144000-0;1;;Calculation-type machines;30140000-2;en
30144100-1;0;;Postage-franking machines;30144000-0;en
30144200-2;0;;Ticket-issuing machines;30144000-0;en
30144300-3;0;;Vehicle-counting machines;30144000-0;en
30144400-4;0;;Automatic fare collection;30144000-0;en
30145000-7;1;;Parts and accessories calculating machines;30140000-2;en
30145100-8;0;;Calculator rolls;30145000-7;en
30150000-5;1;;Typewriters;30100000-0;en
30151000-2;0;;Electronic typewriters;30150000-5;en
30152000-9;0;;Parts and accessories of typewriters;30150000-5;en
30160000-8;1;;Magnetic cards;30100000-0;en
30161000-5;0;;Credit cards;30160000-8;en
30162000-2;0;;Smart cards;30160000-8;en
30163000-9;1;;Charge cards;30160000-8;en
30163100-0;0;;Agency fuel cards;30163000-9;en
30170000-1;1;;Labelling machines;30100000-0;en
30171000-8;0;;Dating or numbering machines;30170000-1;en
30172000-5;0;;Identification ID press machines;30170000-1;en
30173000-2;0;;Label applying machines;30170000-1;en
30174000-9;0;;Label making machines;30170000-1;en
30175000-6;0;;Lettering equipment;30170000-1;en
30176000-3;0;;Tape embosser;30170000-1;en
30177000-0;0;;Automatic labelling systems;30170000-1;en
30178000-7;0;;Semi automatic labelling systems;30170000-1;en
30179000-4;0;;Label dispensers;30170000-1;en
30180000-4;1;;Check endorsing and writing machines;30100000-0;en
30181000-1;0;;Check endorsing machines;30180000-4;en
30182000-8;0;;Check writing machines;30180000-4;en
30190000-7;1;;Various office equipment and supplies;30100000-0;en
30191000-4;1;;Office equipment except furniture;30190000-7;en
30191100-5;0;;Filing equipment;30191000-4;en
30191110-8;0;;Card carousel systems;30191000-4;en
30191120-1;0;;Magazine racks;30191000-4;en
30191130-4;0;;Clipboards;30191000-4;en
30191140-7;0;;Personal identification accessories;30191000-4;en
30191200-6;0;;Overhead projectors;30191000-4;en
30191400-8;0;;Shredders;30191000-4;en
30192000-1;1;;Office supplies;30190000-7;en
30192100-2;0;;Erasers;30192000-1;en
30192110-5;0;;Ink products;30192000-1;en
30192111-2;0;;Ink pads;30192000-1;en
30192112-9;0;;Ink sources for printing machinery;30192000-1;en
30192113-6;0;;Ink cartridges;30192000-1;en
30192121-5;0;;Ballpoint pens;30192000-1;en
30192122-2;0;;Fountain pens;30192000-1;en
30192123-9;0;;Fibre pens;30192000-1;en
30192124-6;0;;Felt-tipped pens;30192000-1;en
30192125-3;0;;Markers;30192000-1;en
30192126-0;0;;Technical pens;30192000-1;en
30192127-7;0;;Pen holders;30192000-1;en
30192130-1;0;;Pencils;30192000-1;en
30192131-8;0;;Propelling or sliding pencils;30192000-1;en
30192132-5;0;;Pencil lead refills;30192000-1;en
30192133-2;0;;Pencil sharpeners;30192000-1;en
30192134-9;0;;Pencil holders;30192000-1;en
30192150-7;0;;Date stamps;30192000-1;en
30192151-4;0;;Sealing stamps;30192000-1;en
30192152-1;0;;Numbering stamps;30192000-1;en
30192153-8;0;;Phrase stamps;30192000-1;en
30192154-5;0;;Replacement stamp pads;30192000-1;en
30192155-2;0;;Office stamp holders;30192000-1;en
30192160-0;0;;Correctors;30192000-1;en
30192170-3;0;;Notice boards;30192000-1;en
30192200-3;0;;Measuring tapes;30192000-1;en
30192300-4;0;;Ink ribbons;30192000-1;en
30192310-7;0;;Typewriter ribbons;30192000-1;en
30192320-0;0;;Printer ribbons;30192000-1;en
30192330-3;0;;Calculator ribbons and drums;30192000-1;en
30192340-6;0;;Facsimile ribbons;30192000-1;en
30192350-9;0;;Cash register ribbons;30192000-1;en
30192400-5;0;;Reprographic supplies;30192000-1;en
30192500-6;0;;Overhead transparencies;30192000-1;en
30192600-7;0;;Drawing boards;30192000-1;en
30192700-8;0;;Stationery;30192000-1;en
30192800-9;0;;Self-adhesive labels;30192000-1;en
30192900-0;0;;Correction media;30192000-1;en
30192910-3;0;;Correction film or tape;30192000-1;en
30192920-6;0;;Correction fluid;30192000-1;en
30192930-9;0;;Correction pens;30192000-1;en
30192940-2;0;;Correction pen refills;30192000-1;en
30192950-5;0;;Electrical erasers;30192000-1;en
30193000-8;1;;Organisers and accessories;30190000-7;en
30193100-9;0;;Desk drawer organisers;30193000-8;en
30193200-0;0;;Desktop trays or organisers;30193000-8;en
30193300-1;0;;Hanging organisers;30193000-8;en
30193400-2;0;;Book ends;30193000-8;en
30193500-3;0;;Literature rack;30193000-8;en
30193600-4;0;;Support for diaries or calendars;30193000-8;en
30193700-5;0;;File storage box;30193000-8;en
30193800-6;0;;Message holders;30193000-8;en
30193900-7;0;;Copy holders;30193000-8;en
30194000-5;1;;Drafting supplies;30190000-7;en
30194100-6;0;;Curves;30194000-5;en
30194200-7;0;;Drafting dots, tapes and films;30194000-5;en
30194210-0;0;;Drafting dots or tapes;30194000-5;en
30194220-3;0;;Drafting films;30194000-5;en
30194300-8;0;;Drafting kits, sets and papers;30194000-5;en
30194310-1;0;;Drafting kits or sets;30194000-5;en
30194320-4;0;;Drafting papers;30194000-5;en
30194400-9;0;;Drafting table covers;30194000-5;en
30194500-0;0;;Lettering aids;30194000-5;en
30194600-1;0;;Protractors;30194000-5;en
30194700-2;0;;Templates;30194000-5;en
30194800-3;0;;T-squares and triangles;30194000-5;en
30194810-6;0;;T-squares;30194000-5;en
30194820-9;0;;Triangles;30194000-5;en
30194900-4;0;;Work surface protection covers;30194000-5;en
30195000-2;1;;Boards;30190000-7;en
30195100-3;0;;Planning boards or accessories;30195000-2;en
30195200-4;0;;Electronic copyboards or accessories;30195000-2;en
30195300-5;0;;Letter boards or accessories;30195000-2;en
30195400-6;0;;Dry erase boards or accessories;30195000-2;en
30195500-7;0;;Chalk boards or accessories;30195000-2;en
30195600-8;0;;Bulletin boards or accessories;30195000-2;en
30195700-9;0;;Board cleaning kits or accessories;30195000-2;en
30195800-0;0;;Hanging rails or holders;30195000-2;en
30195900-1;0;;Whiteboards and magnetic boards;30195000-2;en
30195910-4;0;;Whiteboards;30195000-2;en
30195911-1;0;;Whiteboard accessories;30195000-2;en
30195912-8;0;;Whiteboard easels;30195000-2;en
30195913-5;0;;Flipchart easels;30195000-2;en
30195920-7;0;;Magnetic boards;30195000-2;en
30195921-4;0;;Erasers for magnetic boards;30195000-2;en
30196000-9;1;;Planning systems;30190000-7;en
30196100-0;0;;Meeting planners;30196000-9;en
30196200-1;0;;Appointment books or refills;30196000-9;en
30196300-2;0;;Suggestion box;30196000-9;en
30197000-6;1;;Small office equipment;30190000-7;en
30197100-7;0;;Staples, tacks, drawing pins;30197000-6;en
30197110-0;0;;Staples;30197000-6;en
30197120-3;0;;Tacks;30197000-6;en
30197130-6;0;;Drawing pins;30197000-6;en
30197200-8;0;;Ring binders and paper clips;30197000-6;en
30197210-1;0;;Ring binders;30197000-6;en
30197220-4;0;;Paper clips;30197000-6;en
30197221-1;0;;Paperclip holder;30197000-6;en
30197300-9;0;;Letter openers, staplers and hole punches;30197000-6;en
30197310-2;0;;Letter openers;30197000-6;en
30197320-5;0;;Staplers;30197000-6;en
30197321-2;0;;Staple removers;30197000-6;en
30197330-8;0;;Hole punches;30197000-6;en
30197400-0;0;;Stamp sponge;30197000-6;en
30197500-1;0;;Sealing wax;30197000-6;en
30197510-4;0;;Sealing wax accessories;30197000-6;en
30197600-2;0;;Processed paper and paperboard;30197000-6;en
30197610-5;0;;Composite paper and paperboard;30197000-6;en
30197620-8;0;;Writing paper;30197000-6;en
30197621-5;0;;Flipchart pad;30197000-6;en
30197630-1;0;;Printing paper;30197000-6;en
30197640-4;0;;Self-copy or other copy paper;30197000-6;en
30197641-1;0;;Thermographic paper;30197000-6;en
30197642-8;0;;Photocopier paper and xerographic paper;30197000-6;en
30197643-5;0;;Photocopier paper;30197000-6;en
30197644-2;0;;Xerographic paper;30197000-6;en
30197645-9;0;;Card for printing;30197000-6;en
30198000-3;1;;Lottery machines;30190000-7;en
30198100-4;0;;Pulling machines;30198000-3;en
30199000-0;1;;Paper stationery and other items;30190000-7;en
30199100-1;0;;Carbon paper, self-copy paper, paper duplicator stencils and carbonless paper;30199000-0;en
30199110-4;0;;Carbon paper;30199000-0;en
30199120-7;0;;Self-copy paper;30199000-0;en
30199130-0;0;;Carbonless paper;30199000-0;en
30199140-3;0;;Paper duplicator stencils;30199000-0;en
30199200-2;0;;Envelopes, letter cards and plain postcards;30199000-0;en
30199210-5;0;;Letter cards;30199000-0;en
30199220-8;0;;Plain postcards;30199000-0;en
30199230-1;0;;Envelopes;30199000-0;en
30199240-4;0;;Mailing kit;30199000-0;en
30199300-3;0;;Embossed or perforated paper;30199000-0;en
30199310-6;0;;Embossed or perforated printing paper;30199000-0;en
30199320-9;0;;Embossed or perforated writing paper;30199000-0;en
30199330-2;0;;Continuous paper for computer printers;30199000-0;en
30199340-5;0;;Continuous forms;30199000-0;en
30199400-4;0;;Gummed or adhesive paper;30199000-0;en
30199410-7;0;;Self-adhesive paper;30199000-0;en
30199500-5;0;;Box files, letter trays, storage boxes and similar articles;30199000-0;en
30199600-6;0;;Dividers for stationery;30199000-0;en
30199700-7;0;;Printed stationery except forms;30199000-0;en
30199710-0;0;;Printed envelopes;30199000-0;en
30199711-7;0;;Printed window envelopes;30199000-0;en
30199712-4;0;;Printed non-window envelopes;30199000-0;en
30199713-1;0;;Printed X-ray envelopes;30199000-0;en
30199720-3;0;;Notepaper;30199000-0;en
30199730-6;0;;Business cards;30199000-0;en
30199731-3;0;;Business card holders;30199000-0;en
30199740-9;0;;Compliment slips;30199000-0;en
30199750-2;0;;Coupons;30199000-0;en
30199760-5;0;;Labels;30199000-0;en
30199761-2;0;;Bar-coded labels;30199000-0;en
30199762-9;0;;Luggage tags;30199000-0;en
30199763-6;0;;Theft protection labels;30199000-0;en
30199770-8;0;;Luncheon vouchers;30199000-0;en
30199780-1;0;;Blotting pads;30199000-0;en
30199790-4;0;;Timetables;30199000-0;en
30199791-1;0;;Wall planners;30199000-0;en
30199792-8;0;;Calendars;30199000-0;en
30199793-5;0;;Diary stands;30199000-0;en
30200000-1;1;;Computer equipment and supplies;30000000-9;en
30210000-4;1;;Data-processing machines (hardware);30200000-1;en
30211000-1;1;;Mainframe computer;30210000-4;en
30211100-2;0;;Super computer;30211000-1;en
30211200-3;0;;Mainframe hardware;30211000-1;en
30211300-4;0;;Computer platforms;30211000-1;en
30211400-5;0;;Computer configurations;30211000-1;en
30211500-6;0;;Central processing unit (CPU) or processors;30211000-1;en
30212000-8;1;;Minicomputer hardware;30210000-4;en
30212100-9;0;;Central processing units for minicomputers;30212000-8;en
30213000-5;1;;Personal computers;30210000-4;en
30213100-6;0;;Portable computers;30213000-5;en
30213200-7;0;;Tablet computer;30213000-5;en
30213300-8;0;;Desktop computer;30213000-5;en
30213400-9;0;;Central processing units for personal computers;30213000-5;en
30213500-0;0;;Pocket computers;30213000-5;en
30214000-2;0;;Workstations;30210000-4;en
30215000-9;1;;Microcomputer hardware;30210000-4;en
30215100-0;0;;Central processing units for microcomputers;30215000-9;en
30216000-6;1;;Magnetic or optical readers;30210000-4;en
30216100-7;0;;Optical readers;30216000-6;en
30216110-0;0;;Scanners for computer use;30216000-6;en
30216120-3;0;;Optical-character-recognition equipment;30216000-6;en
30216130-6;0;;Barcode readers;30216000-6;en
30216200-8;0;;Magnetic card readers;30216000-6;en
30216300-9;0;;Punchcard readers;30216000-6;en
30220000-7;1;;Digital cartography equipment;30200000-1;en
30221000-4;0;;Digital cadastral maps;30220000-7;en
30230000-0;1;;Computer-related equipment;30200000-1;en
30231000-7;1;;Computer screens and consoles;30230000-0;en
30231100-8;0;;Computer terminals;30231000-7;en
30231200-9;0;;Consoles;30231000-7;en
30231300-0;0;;Display screens;30231000-7;en
30231310-3;0;;Flat panel displays;30231000-7;en
30231320-6;0;;Touch screen monitors;30231000-7;en
30232000-4;1;;Peripheral equipment;30230000-0;en
30232100-5;0;;Printers and plotters;30232000-4;en
30232110-8;0;;Laser printers;30232000-4;en
30232120-1;0;;Dot-matrix printers;30232000-4;en
30232130-4;0;;Colour graphics printers;30232000-4;en
30232140-7;0;;Plotters;30232000-4;en
30232150-0;0;;Inkjet printers;30232000-4;en
30232600-0;0;;Encoders;30232000-4;en
30232700-1;0;;Central controlling unit;30232000-4;en
30233000-1;1;;Media storage and reader devices;30230000-0;en
30233100-2;0;;Computer storage units;30233000-1;en
30233110-5;0;;Magnetic card storage units;30233000-1;en
30233120-8;0;;Magnetic tape storage units;30233000-1;en
30233130-1;0;;Magnetic disk storage units;30233000-1;en
30233131-8;0;;Floppy-disk drives;30233000-1;en
30233132-5;0;;Hard-disk drives;30233000-1;en
30233140-4;0;;Direct-access storage devices (DASD);30233000-1;en
30233141-1;0;;Redundant Array of Independent Disk (RAID);30233000-1;en
30233150-7;0;;Optical-disk drives;30233000-1;en
30233151-4;0;;Compact disk (CD) reader and/or burner;30233000-1;en
30233152-1;0;;Digital versatile disc (DVD) reader and/or burner;30233000-1;en
30233153-8;0;;Compact disk (CD) and digital versatile disk (DVD) reader and/or burner;30233000-1;en
30233160-0;0;;Tape streamers;30233000-1;en
30233161-7;0;;Cassette-handling equipment;30233000-1;en
30233170-3;0;;Carousel units;30233000-1;en
30233180-6;0;;Flash memory storage devices;30233000-1;en
30233190-9;0;;Disk controller;30233000-1;en
30233300-4;0;;Smart card readers;30233000-1;en
30233310-7;0;;Fingerprint readers;30233000-1;en
30233320-0;0;;Combined smart card and fingerprint readers;30233000-1;en
30234000-8;1;;Storage media;30230000-0;en
30234100-9;0;;Magnetic disk;30234000-8;en
30234200-0;0;;Optical disks;30234000-8;en
30234300-1;0;;Compact disks (CDs);30234000-8;en
30234400-2;0;;Digital versatile disks (DVDs);30234000-8;en
30234500-3;0;;Memory storage media;30234000-8;en
30234600-4;0;;Flash memory;30234000-8;en
30234700-5;0;;Magnetic tapes;30234000-8;en
30236000-2;1;;Miscellaneous computer equipment;30230000-0;en
30236100-3;0;;Memory-expansion equipment;30236000-2;en
30236110-6;0;;Random access memory (RAM);30236000-2;en
30236111-3;0;;Dynamic random access memory (DRAM);30236000-2;en
30236112-0;0;;Static random access memory (SRAM);30236000-2;en
30236113-7;0;;Synchronous dynamic random access memory (SDRAM);30236000-2;en
30236114-4;0;;Rambus dynamic random access memory (RDRAM);30236000-2;en
30236115-1;0;;Synchronous graphic random access memory (SGRAM);30236000-2;en
30236120-9;0;;Read only memory (ROM);30236000-2;en
30236121-6;0;;Programmable read only memory (PROM);30236000-2;en
30236122-3;0;;Erasable programmable read only memory (EPROM);30236000-2;en
30236123-0;0;;Electronically erasable programmable read only memory (EEPROM);30236000-2;en
30236200-4;0;;Data-processing equipment;30236000-2;en
30237000-9;1;;Parts, accessories and supplies for computers;30230000-0;en
30237100-0;0;;Parts of computers;30237000-9;en
30237110-3;0;;Network interfaces;30237000-9;en
30237120-6;0;;Computer ports;30237000-9;en
30237121-3;0;;Serial infrared ports;30237000-9;en
30237130-9;0;;Computer cards;30237000-9;en
30237131-6;0;;Electronic cards;30237000-9;en
30237132-3;0;;Universal Serial Bus (USB) Interfaces;30237000-9;en
30237133-0;0;;Personal Computer Memory Card International Association (PCMCIA) adaptors and interfaces;30237000-9;en
30237134-7;0;;Graphic accelerator cards;30237000-9;en
30237135-4;0;;Network interfaces cards;30237000-9;en
30237136-1;0;;Audio cards;30237000-9;en
30237140-2;0;;Motherboards;30237000-9;en
30237200-1;0;;Computer accessories;30237000-9;en
30237210-4;0;;Anti-glare screens;30237000-9;en
30237220-7;0;;Mousepads;30237000-9;en
30237230-0;0;;Caches;30237000-9;en
30237240-3;0;;Web camera;30237000-9;en
30237250-6;0;;Computer cleaning accessories;30237000-9;en
30237251-3;0;;Computer cleaning kits;30237000-9;en
30237252-0;0;;Pressurised air dusters;30237000-9;en
30237253-7;0;;Dust covers for computer equipment;30237000-9;en
30237260-9;0;;Monitor wall mount arms;30237000-9;en
30237270-2;0;;Portable computer carrying cases;30237000-9;en
30237280-5;0;;Power supply accessories;30237000-9;en
30237290-8;0;;Keyboard wrist rests;30237000-9;en
30237295-3;0;;Keyguards;30237000-9;en
30237300-2;0;;Computer supplies;30237000-9;en
30237310-5;0;;Font cartridges for printers;30237000-9;en
30237320-8;0;;Diskettes;30237000-9;en
30237330-1;0;;Digital Audio Tape (DAT) cartridges;30237000-9;en
30237340-4;0;;Digital Linear Tape (DLT) cartridges;30237000-9;en
30237350-7;0;;Data cartridges;30237000-9;en
30237360-0;0;;Linear Tape-Open (LTO) cartridges;30237000-9;en
30237370-3;0;;Recording cartridges;30237000-9;en
30237380-6;0;;CD-ROM;30237000-9;en
30237400-3;0;;Data entry accessories;30237000-9;en
30237410-6;0;;Computer mouse;30237000-9;en
30237420-9;0;;Joysticks;30237000-9;en
30237430-2;0;;Light pens;30237000-9;en
30237440-5;0;;Trackballs;30237000-9;en
30237450-8;0;;Graphics tablets;30237000-9;en
30237460-1;0;;Computer keyboards;30237000-9;en
30237461-8;0;;Programmable keyboards;30237000-9;en
30237470-4;0;;Braille pads;30237000-9;en
30237475-9;0;;Electric sensors;30237000-9;en
30237480-7;0;;Input units;30237000-9;en
30238000-6;0;;Library automation equipment;30230000-0;en
31000000-6;1;;"Electrical machinery, apparatus, equipment and consumables; lighting";;en
31100000-7;1;;Electric motors, generators and transformers;31000000-6;en
31110000-0;1;;Electric motors;31100000-7;en
31111000-7;0;;Adapters;31110000-0;en
31120000-3;1;;Generators;31100000-7;en
31121000-0;1;;Generating sets;31120000-3;en
31121100-1;0;;Generating sets with compression-ignition engines;31121000-0;en
31121110-4;0;;Power converters;31121000-0;en
31121111-1;0;;Electric rotary converters;31121000-0;en
31121200-2;0;;Generating sets with spark-ignition engines;31121000-0;en
31121300-3;0;;Wind-energy generators;31121000-0;en
31121310-6;0;;Windmills;31121000-0;en
31121320-9;0;;Wind turbines;31121000-0;en
31121330-2;0;;Wind turbine generators;31121000-0;en
31121331-9;0;;Turbine rotors;31121000-0;en
31121340-5;0;;Wind farm;31121000-0;en
31122000-7;1;;Generator units;31120000-3;en
31122100-8;0;;Fuel cells;31122000-7;en
31124000-1;1;;Steam-turbine generator and related apparatus;31120000-3;en
31124100-2;0;;Turbine generator sets;31124000-1;en
31124200-3;0;;Turbine generator control apparatus;31124000-1;en
31126000-5;0;;Dynamos;31120000-3;en
31127000-2;0;;Emergency generator;31120000-3;en
31128000-9;0;;Turbogenerator;31120000-3;en
31130000-6;1;;Alternators;31100000-7;en
31131000-3;1;;Single-phase motors;31130000-6;en
31131100-4;0;;Actuators;31131000-3;en
31131200-5;0;;Anodes;31131000-3;en
31132000-0;0;;Multi-phase motors;31130000-6;en
31140000-9;1;;Cooling towers;31100000-7;en
31141000-6;0;;Water coolers;31140000-9;en
31150000-2;1;;Ballasts for discharge lamps or tubes;31100000-7;en
31151000-9;0;;Static converters;31150000-2;en
31153000-3;0;;Rectifiers;31150000-2;en
31154000-0;0;;Uninterruptible power supplies;31150000-2;en
31155000-7;0;;Inverters;31150000-2;en
31156000-4;0;;Interruptible power supplies;31150000-2;en
31157000-1;0;;Inductors;31150000-2;en
31158000-8;1;;Chargers;31150000-2;en
31158100-9;0;;Battery chargers;31158000-8;en
